time,open,high,low,close,Volume,Volume MA
1589166000,8758.38,8778.8,8668.48,8699.1,400.7924991,830.8338013
1589169600,8699.97,8719.82,8626.59,8638.55,356.6511247,781.4906651
1589173200,8631.49,8710.25,8622.45,8695.69,251.0655337,760.8187304
1589176800,8696.83,8743.46,8672,8695.99,163.155297,746.502694
1589180400,8695.96,8717.03,8630,8673.45,483.1118223,727.2547122
1589184000,8667.17,8693.5,8574.02,8645,697.0333512,748.0101669
1589187600,8640.46,8650.09,8458.05,8494.52,1056.866395,779.8131524
1589191200,8495.78,8899,8491.64,8810.75,2238.823024,852.8040895
1589194800,8810.85,8999,8750.01,8936.02,1606.47175,876.4140386
1589198400,8936.02,9182.97,8781.1,8868.99,3785.196567,877.9133057
1589202000,8868.99,8974.9,8760.88,8849,1690.705862,885.9008652
1589205600,8855.99,8943.78,8799.99,8868.99,1995.135943,971.0732814
1589209200,8874.01,8968.74,8807.3,8892.86,1132.108368,1008.100894
1589212800,8894.61,8933.06,8366,8612.8,3215.728334,1100.284386
1589216400,8612.18,8676.28,8431.76,8509.83,2676.213633,1214.57959
1589220000,8511.81,8657,8181,8606.21,5875.003708,1486.445372
1589223600,8600.52,8772.3,8418.36,8759.28,3139.048677,1576.165753
1589227200,8752.71,8821.83,8582.72,8642.59,1263.789073,1619.409726
1589230800,8640.92,8705.6,8472.16,8593.11,583.190574,1639.310112
1589234400,8592.11,8649.39,8524.39,8608.11,456.4140144,1653.325278
1589238000,8608.51,8650,8501.87,8571.98,638.4778575,1665.209545
1589241600,8574.19,8683.64,8534.97,8614.47,751.675229,1684.960751
1589245200,8619,8647.43,8567.04,8619.68,441.890349,1694.501991
1589248800,8625.37,8691.29,8601,8643.22,395.1001542,1706.099234
1589252400,8643.22,8740,8637.71,8715.85,464.1079562,1705.149041
1589256000,8715.85,8752.77,8665.1,8704.39,356.9902061,1688.146884
1589259600,8702.43,8784.28,8702.43,8736.69,373.9938428,1654.003256
1589263200,8739.57,8770.59,8653.97,8698.59,334.6040615,1558.792308
1589266800,8709.42,8722.07,8620.7,8663.98,307.4704039,1493.842241
1589270400,8656.22,8769.62,8637.99,8758.29,750.2366574,1342.094245
1589274000,8750.46,8834.8,8745.92,8794.47,820.6699397,1298.592449
1589277600,8795.06,8827.36,8732.14,8781.15,701.0718671,1233.889245
1589281200,8784.94,8816.2,8731.75,8809.64,610.6032691,1207.81399
1589284800,8809.9,8826.12,8735,8779.37,296.1485086,1061.834999
1589288400,8773.15,8784.28,8651.62,8736.13,811.1364069,968.5811378
1589292000,8736.13,8931.6,8736.13,8891.97,1467.794477,748.2206762
1589295600,8897.74,8949.15,8858.36,8880.66,945.4591382,638.5411993
1589299200,8873.41,8965.26,8873.41,8934.37,772.0769219,613.9555917
1589302800,8934.37,8984.87,8836.87,8878.71,937.1552249,631.6538243
1589306400,8890.79,8919.05,8842.43,8908.1,354.0453892,626.535393
1589310000,8908.1,8938.42,8777.55,8800.6,633.9216123,626.3075808
1589313600,8800.72,8849.27,8771.77,8817.13,559.1204163,616.6798401
1589317200,8825.25,8860.57,8746.81,8779.02,391.716283,614.1711368
1589320800,8783.41,8837.13,8748.45,8820.11,302.7986763,609.5560629
1589324400,8815.08,8853.04,8787.64,8825.46,230.4742147,597.8743759
1589328000,8816.99,8951.56,8804.47,8945.21,515.301069,605.789919
1589331600,8945.21,8965.36,8898.49,8950.32,327.3222337,603.4563385
